SampleID,Species,Location,Date,Latitude,Longitude,Elevation,SampleName,Population
GOL0023,NA,NA,NA,NA,NA,NA,NA,NA
GOL0024,NA,NA,NA,NA,NA,NA,NA,NA
GOL0025,NA,NA,NA,NA,NA,NA,NA,NA
GOL0026,NA,NA,NA,NA,NA,NA,NA,NA
GOL0027,NA,NA,NA,NA,NA,NA,NA,NA
GOL0028,NA,NA,NA,NA,NA,NA,NA,NA
GOL0029,NA,NA,NA,NA,NA,NA,NA,NA
GOL0030,NA,NA,NA,NA,NA,NA,NA,NA
GOL0031,NA,NA,NA,NA,NA,NA,NA,NA
GOL0032,NA,NA,NA,NA,NA,NA,NA,NA
GOL0033,NA,NA,NA,NA,NA,NA,NA,NA
GOL0034,NA,NA,NA,NA,NA,NA,NA,NA
GOL0035,NA,NA,NA,NA,NA,NA,NA,NA
GOL0036,NA,NA,NA,NA,NA,NA,NA,NA
GOL0037,NA,NA,NA,NA,NA,NA,NA,NA
GOL0038,NA,NA,NA,NA,NA,NA,NA,NA
GOL0039,NA,NA,NA,NA,NA,NA,NA,NA
GOL0040,NA,NA,NA,NA,NA,NA,NA,NA
GOL0041,NA,NA,NA,NA,NA,NA,NA,NA
GOL0056,NA,NA,NA,NA,NA,NA,NA,NA
GOL0057,NA,NA,NA,NA,NA,NA,NA,NA
GOL0058,NA,NA,NA,NA,NA,NA,NA,NA
GOL0059,NA,NA,NA,NA,NA,NA,NA,NA
GOL0060,NA,NA,NA,NA,NA,NA,NA,NA
NSW0001,NA,NA,NA,NA,NA,NA,NA,NA
NSW0002,NA,NA,NA,NA,NA,NA,NA,NA
NSW0003,NA,NA,NA,NA,NA,NA,NA,NA
NSW0004,NA,NA,NA,NA,NA,NA,NA,NA
NSW0005,NA,NA,NA,NA,NA,NA,NA,NA
NSW0006,NA,NA,NA,NA,NA,NA,NA,NA
NSW0007,NA,NA,NA,NA,NA,NA,NA,NA
NSW0008,NA,NA,NA,NA,NA,NA,NA,NA
NSW0009,NA,NA,NA,NA,NA,NA,NA,NA
NSW0010,NA,NA,NA,NA,NA,NA,NA,NA
NSW0011,NA,NA,NA,NA,NA,NA,NA,NA
NSW0012,NA,NA,NA,NA,NA,NA,NA,NA
NSW0013,NA,NA,NA,NA,NA,NA,NA,NA
NSW0014,NA,NA,NA,NA,NA,NA,NA,NA
NSW0015,NA,NA,NA,NA,NA,NA,NA,NA
NSW0016,NA,NA,NA,NA,NA,NA,NA,NA
NSW0017,NA,NA,NA,NA,NA,NA,NA,NA
NSW0018,NA,NA,NA,NA,NA,NA,NA,NA
NSW0019,NA,NA,NA,NA,NA,NA,NA,NA
Ex3_C,NA,NA,NA,NA,NA,NA,NA,NA
Ex2_C,NA,NA,NA,NA,NA,NA,NA,NA
Ex1_C,NA,NA,NA,NA,NA,NA,NA,NA
E17_10,NA,NA,NA,NA,NA,NA,NA,NA
I39_3,NA,NA,NA,NA,NA,NA,NA,NA
C29_10,NA,NA,NA,NA,NA,NA,NA,NA
D3_13,NA,NA,NA,NA,NA,NA,NA,NA
M26_12,NA,NA,NA,NA,NA,NA,NA,NA
H23_19,NA,NA,NA,NA,NA,NA,NA,NA
B35_15,NA,NA,NA,NA,NA,NA,NA,NA
K8_15,NA,NA,NA,NA,NA,NA,NA,NA
A18_10,NA,NA,NA,NA,NA,NA,NA,NA
I16_10,NA,NA,NA,NA,NA,NA,NA,NA
L5_15,NA,NA,NA,NA,NA,NA,NA,NA
Corymbia_maculata_Arboretum_ACT,Corymbia maculata,ACT Arboretum,NA,NA,NA,NA,NA,NA
Eucalyptus_morrisbyi_UTAS_Campus,Eucalyptus morrisbyi,UTAS Campus,NA,NA,NA,NA,NA,NA
Eucalyptus_tenuipes_ANBG,Eucalyptus tenuipes,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_tricarpa_Arboretum_ACT,Eucalyptus tricarpa,ACT Arboretum,NA,NA,NA,NA,NA,NA
Eucalyptus_curtisii_ANBG,Eucalyptus curtisii,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_elata_ANBG,Eucalyptus elata,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_microcorys_ANBG,Eucalyptus microcorys,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_salubris_ANBG,Eucalyptus salubris,ANBG,NA,NA,NA,NA,NA,NA
Corymbia_calophylla_ANBG,Corymbia calophylla,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_camadulensis_ANBG,Eucalyptus camadulensis,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_cloezania_ANBG,Eucalyptus cloezania,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_erythrocorys_ANBG,Eucalyptus erythrocorys,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_melliodora_CSIRO,Eucalyptus melliodora,CSIRO,NA,NA,NA,NA,NA,NA
Eucalyptus_marginata_ANBG,Eucalyptus marginata,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_albens_ANBG,Eucalyptus albens,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_viminalis_Tasmanian_Herbarium,Eucalyptus viminalis,Tasmanian Herbarium,NA,NA,NA,NA,NA,NA
Eucalyptus_sideroxylon_ANBG,Eucalyptus sideroxylon,ANBG,NA,NA,NA,NA,NA,NA
Eucalyptus_globulus_UTAS_Campus,Eucalyptus globulus,UTAS Campus,NA,NA,NA,NA,NA,NA
Acacia_acuminata_ANBG,NA,NA,NA,NA,NA,NA,NA,NA
Angophora_floribunda_ANU_Banks_Building,Angophora floribunda,ANU Banks Building,NA,NA,NA,NA,NA,NA
Eucalyptus_regnans_Centurion,Eucalyptus regnans,Centurion,NA,NA,NA,NA,NA,NA
Eucalyptus_relicta_Whicher,Eucalyptus relicta,Whicher,NA,NA,NA,NA,NA,NA
Eucalyptus_patens,Eucalyptus patens,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_pyriformis,Eucalyptus pyriformis,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_leucophloia,Eucalyptus leucophloia,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_gomphocephala,Eucalyptus gomphocephala,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_pumila,Eucalyptus pumila,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_cladocalyx,Eucalyptus cladocalyx,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_pterocarpa,Eucalyptus pterocarpa,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_laeliae,Eucalyptus laeliae,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_scyphocalyx,Eucalyptus scyphocalyx,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_diversifolia,Eucalyptus diversifolia,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_desmondensis,Eucalyptus desmondensis,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_brandiana,Eucalyptus brandiana,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_grandis,Eucalyptus grandis,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_virginea,Eucalyptus virginea,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_decipiens,Eucalyptus decipiens,CCA,NA,NA,NA,NA,NA,NA
Eucalyptus_coolabah,Eucalyptus coolabah,CCA,NA,NA,NA,NA,NA,NA
Acacia_melanoxylon,NA,NA,NA,NA,NA,NA,NA,NA
Eucalyptus_ovata,Eucalyptus ovata,CCA,NA,NA,NA,NA,NA,NA
Acacia_dealbata,NA,NA,NA,NA,NA,NA,NA,NA
Oryza_australiensis_300131_VR,NA,NA,NA,NA,NA,NA,NA,NA
Oryza_meridionalis_BH,NA,NA,NA,NA,NA,NA,NA,NA
Oryza_sativa_Javanica,NA,NA,NA,NA,NA,NA,NA,NA
Oryza_australiensis_Keep_River,NA,NA,NA,NA,NA,NA,NA,NA
Oryza_australiensis_300134_CH,NA,NA,NA,NA,NA,NA,NA,NA
Oryza_australiensis_300137_D,NA,NA,NA,NA,NA,NA,NA,NA
Gund21,NA,NA,NA,NA,NA,NA,NA,NA
Gund24,NA,NA,NA,NA,NA,NA,NA,NA
Gund15,NA,NA,NA,NA,NA,NA,NA,NA
Gund22,NA,NA,NA,NA,NA,NA,NA,NA
Gund16,NA,NA,NA,NA,NA,NA,NA,NA
Gund26,NA,NA,NA,NA,NA,NA,NA,NA
Gund23,NA,NA,NA,NA,NA,NA,NA,NA
